id,name,category,priority,maturity,original_maturity,phase,module,module_evidence,intelligence_layer,v4_action,id_policy,greenfield_status,canonical_v5_3_action,implementation_gate
INT-008,Event Story Orchestrator,Intelligence,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,intelligence/story-orchestrator.js,prototype/js/earthus2/v03/intelligence/story-orchestrator.js,EVENT_REASONING_INTELLIGENCE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OCN-001,Ocean State Fusion Engine,Ocean,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ocean/ocean-state.js,prototype/js/earthus2/v03/ocean/ocean-state.js,FUSION_STATE_ORCHESTRATION,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OCN-002,Surface Current Vector Engine,Ocean,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ocean/ocean-state.js,prototype/js/earthus2/v03/ocean/ocean-state.js,DOMAIN_ENGINE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OCN-003,Wave State Engine,Ocean,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ocean/wave-engine.js,prototype/js/earthus2/v03/ocean/wave-engine.js,DOMAIN_ENGINE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OCN-004,Swell Arrival Engine,Ocean,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ocean/swell-arrival.js,prototype/js/earthus2/v03/ocean/swell-arrival.js,DOMAIN_ENGINE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OCN-005,Tide and Sea-Level Engine,Ocean,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ocean/tide-sea-level.js,prototype/js/earthus2/v03/ocean/tide-sea-level.js,DOMAIN_ENGINE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OCN-006,Marine Observation Fusion,Ocean,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ocean/marine-observation.js,prototype/js/earthus2/v03/ocean/marine-observation.js,FUSION_STATE_ORCHESTRATION,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OCN-007,SST Front and Eddy Feature Engine,Ocean,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ocean/sst-features.js,prototype/js/earthus2/v03/ocean/sst-features.js,DOMAIN_ENGINE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OCN-008,Coastal Exposure Engine,Ocean,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ocean/coastal-exposure.js,prototype/js/earthus2/v03/ocean/coastal-exposure.js,DOMAIN_ENGINE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-001,Provider Health Engine,Operations/Governance,P0,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,ops/provider-health.js,prototype/js/earthus2/v02/ops/provider-health.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-002,Circuit Breaker and Backoff,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/provider-health.js,prototype/js/earthus2/v02/ops/provider-health.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-003,Job Dependency DAG,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/job-dag.js,prototype/js/earthus2/v04/ops/job-dag.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-004,Dead Letter Recovery,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/dead-letter-recovery.js,prototype/js/earthus2/v04/ops/dead-letter-recovery.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-005,Freshness SLO Registry,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/freshness-slo.js,prototype/js/earthus2/v04/ops/freshness-slo.js,EVIDENCE_TRUTH_DATA,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-006,ModelOps Lifecycle,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/modelops.js,prototype/js/earthus2/v02/ops/modelops.js,OPS_GOVERNANCE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-007,Champion/Challenger Selector,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/modelops.js,prototype/js/earthus2/v02/ops/modelops.js,OPS_GOVERNANCE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-008,Country Data Passport Compiler,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/readiness-compiler.js,prototype/js/earthus2/v02/ops/readiness-compiler.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-009,Observation Gap Lens,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/observation-gap.js,prototype/js/earthus2/v02/ops/observation-gap.js,OPS_GOVERNANCE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-010,Cost Observability,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/cost-observability.js,prototype/js/earthus2/v02/ops/cost-observability.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-011,Cost-to-Value Scheduler,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/cost-observability.js,prototype/js/earthus2/v02/ops/cost-observability.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-012,Rollback Engine,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/rollback-engine.js,prototype/js/earthus2/v04/ops/rollback-engine.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-013,Performance and Thermal Lab,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/performance-lab.js,prototype/js/earthus2/v04/ops/performance-lab.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-014,Regional Standards and Localization,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,core/localization.js,prototype/js/earthus2/v02/core/localization.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-015,Platform Delivery Capability Gate,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,core/platform-capability.js,prototype/js/earthus2/v02/core/platform-capability.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-016,Source Governance and Paid Use,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,ops/source-governance-paid-use.js,prototype/js/earthus2/v05/ops/source-governance-paid-use.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-017,Fail-Soft Scene Profile Compiler,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,core/fail-soft-scene.js,prototype/js/earthus2/v02/core/fail-soft-scene.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-018,Trust Ledger Drill-down,Operations/Governance,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,core/trust-ledger.js,prototype/js/earthus2/v02/core/trust-ledger.js,EVIDENCE_TRUTH_DATA,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
OPS-019,Engine Reuse Enforcement Gate,Operations/Governance,P0,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 0,ops/engine-reuse-enforcer.js,prototype/js/earthus2/v04/ops/engine-reuse-enforcer.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-001,Entitlement Engine,Paid/Business,P0,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,paid/entitlement.js,prototype/js/earthus2/v02/paid/entitlement.js,DELIVERY_BUSINESS,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-002,Intelligence Panel Orchestrator,Paid/Business,P0,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,paid/intelligence-orchestrator.js,prototype/js/earthus2/v02/paid/intelligence-orchestrator.js,DELIVERY_BUSINESS,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-003,Usage Metering,Paid/Business,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,paid/usage-metering.js,prototype/js/earthus2/v02/paid/usage-metering.js,DELIVERY_BUSINESS,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-004,Quota Engine,Paid/Business,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,paid/usage-metering.js,prototype/js/earthus2/v02/paid/usage-metering.js,DELIVERY_BUSINESS,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-005,Personal Context Engine,Paid/Business,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,paid/personal-context.js,prototype/js/earthus2/v04/paid/personal-context.js,DELIVERY_BUSINESS,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-006,Comparison Engine,Paid/Business,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,paid/comparison.js,prototype/js/earthus2/v04/paid/comparison.js,SCENARIO_COUNTERFACTUAL_SUPPORT,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-007,Scenario Engine,Paid/Business,P2,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,paid/scenario.js,prototype/js/earthus2/v04/paid/scenario.js,SCENARIO_COUNTERFACTUAL_SUPPORT,REUSE_FOR_SCENARIO_SANDBOX; COUNTERFACTUAL_CONTRACT_IS_OVERLAY_NOT_NEW_ENGINE_ID,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-008,Report and API Engine,Paid/Business,P2,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,paid/report-api-engine.js,prototype/js/earthus2/v05/paid/report-api-engine.js,DELIVERY_BUSINESS,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-009,Country Unlock Ledger,Paid/Business,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,paid/country-unlock.js,prototype/js/earthus2/v02/paid/country-unlock.js,DELIVERY_BUSINESS,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-010,Commercial Rights Gate,Paid/Business,P0,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,paid/rights-gate.js,prototype/js/earthus2/v02/paid/rights-gate.js,DELIVERY_BUSINESS,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-011,Subscription State Engine,Paid/Business,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,paid/subscription-state.js,prototype/js/earthus2/v04/paid/subscription-state.js,DELIVERY_BUSINESS,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-012,Premium Cache Engine,Paid/Business,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,paid/premium-cache.js,prototype/js/earthus2/v04/paid/premium-cache.js,DELIVERY_BUSINESS,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
PAY-013,Offline Trip Pack,Paid/Business,VNEXT,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,paid/offline-trip-pack.js,prototype/js/earthus2/v02/paid/offline-trip-pack.js,DELIVERY_BUSINESS,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
QA-001,Engine Contract Harness,Quality,P0,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,qa/contract-harness.js,prototype/js/earthus2/v03/qa/contract-harness.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
QA-002,Fault Injection Engine,Quality,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,qa/fault-injection.js,prototype/js/earthus2/v03/qa/fault-injection.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
QA-003,Replay Regression Engine,Quality,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,qa/replay-regression.js,prototype/js/earthus2/v03/qa/replay-regression.js,OPS_GOVERNANCE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
QA-004,Launch Gate Compiler,Quality,P0,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,qa/launch-gate.js,prototype/js/earthus2/v03/qa/launch-gate.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
